date,qty sold (kgs),avg.price (rs./kg),year,month,month_num,rainfall
2017-09-11,18627.3,1137.88,2017,9,9,462.6
2017-09-12,75760.0,1195.46,2017,9,9,462.6
2017-09-12,84339.4,1202.56,2017,9,9,462.6
2017-09-13,39610.3,1240.27,2017,9,9,462.6
2017-09-13,74497.7,1260.23,2017,9,9,462.6
2017-09-14,69837.8,1218.49,2017,9,9,462.6
2017-09-14,68630.6,1224.97,2017,9,9,462.6
2017-09-15,28954.1,1203.24,2017,9,9,462.6
2017-09-15,57874.5,1198.39,2017,9,9,462.6
2017-09-16,16880.3,1131.54,2017,9,9,462.6
2017-09-16,87523.6,1158.33,2017,9,9,462.6
2017-09-18,31247.7,1117.73,2017,9,9,462.6
2017-09-18,63504.8,1156.3,2017,9,9,462.6
2017-09-19,96642.9,1120.8,2017,9,9,462.6
2017-09-19,86636.6,1066.62,2017,9,9,462.6
2017-09-20,45128.6,1077.89,2017,9,9,462.6
2017-09-20,90418.4,1088.16,2017,9,9,462.6
2017-09-21,82473.1,1100.0,2017,9,9,462.6
2017-09-21,87520.5,1090.03,2017,9,9,462.6
2017-09-22,47704.0,1082.93,2017,9,9,462.6
2017-09-22,16754.4,1093.36,2017,9,9,462.6
2017-09-23,15835.6,1064.37,2017,9,9,462.6
2017-09-23,84809.9,1102.87,2017,9,9,462.6
2017-09-25,21656.8,1057.7,2017,9,9,462.6
2017-09-25,53130.6,1097.38,2017,9,9,462.6
2017-09-26,94132.3,1020.71,2017,9,9,462.6
2017-09-26,81649.5,966.05,2017,9,9,462.6
2017-09-27,37208.2,992.62,2017,9,9,462.6
2017-09-27,81051.9,989.49,2017,9,9,462.6
2017-09-28,91207.3,939.77,2017,9,9,462.6
2017-09-28,84172.8,965.46,2017,9,9,462.6
2017-09-30,21988.3,946.81,2017,9,9,462.6
2017-09-30,74072.3,975.58,2017,9,9,462.6
2017-10-03,56381.8,945.53,2017,10,10,228.0
2017-10-03,83432.1,969.36,2017,10,10,228.0
2017-10-04,34907.5,975.02,2017,10,10,228.0
2017-10-04,57278.2,975.51,2017,10,10,228.0
2017-10-05,66084.7,984.22,2017,10,10,228.0
2017-10-05,67347.4,989.42,2017,10,10,228.0
2017-10-06,39070.2,957.24,2017,10,10,228.0
2017-10-06,17166.3,957.47,2017,10,10,228.0
2017-10-07,27954.9,955.34,2017,10,10,228.0
2017-10-07,74829.9,956.1,2017,10,10,228.0
2017-10-09,37263.5,916.14,2017,10,10,228.0
2017-10-09,54626.6,948.05,2017,10,10,228.0
2017-10-10,78266.0,885.39,2017,10,10,228.0
2017-10-10,93537.7,898.41,2017,10,10,228.0
2017-10-11,39642.6,914.38,2017,10,10,228.0
2017-10-11,81705.1,897.26,2017,10,10,228.0
2017-10-12,92289.9,915.68,2017,10,10,228.0
2017-10-12,89274.0,915.92,2017,10,10,228.0
2017-10-13,33852.3,909.32,2017,10,10,228.0
2017-10-13,21566.7,909.78,2017,10,10,228.0
2017-10-14,86277.0,910.84,2017,10,10,228.0
2017-10-14,31530.1,896.47,2017,10,10,228.0
2017-10-16,29599.1,879.35,2017,10,10,228.0
2017-10-16,47902.7,908.55,2017,10,10,228.0
2017-10-17,53342.7,902.81,2017,10,10,228.0
2017-10-17,55460.0,928.4,2017,10,10,228.0
2017-10-20,21925.5,925.24,2017,10,10,228.0
2017-10-20,16909.0,892.58,2017,10,10,228.0
2017-10-21,71257.6,915.6,2017,10,10,228.0
2017-10-21,12845.8,885.77,2017,10,10,228.0
2017-10-23,35884.8,924.74,2017,10,10,228.0
2017-10-23,14292.2,885.1,2017,10,10,228.0
2017-10-24,64364.2,903.48,2017,10,10,228.0
2017-10-24,67853.2,941.3,2017,10,10,228.0
2017-10-25,40120.5,900.06,2017,10,10,228.0
2017-10-25,69713.3,910.1,2017,10,10,228.0
2017-10-26,95268.4,897.73,2017,10,10,228.0
2017-10-26,95440.0,913.66,2017,10,10,228.0
2017-10-27,23620.9,879.42,2017,10,10,228.0
2017-10-27,39302.7,893.64,2017,10,10,228.0
2017-10-28,14236.4,893.75,2017,10,10,228.0
2017-10-28,84917.7,884.77,2017,10,10,228.0
2017-10-30,54760.8,890.65,2017,10,10,228.0
2017-10-30,28020.5,855.73,2017,10,10,228.0
2017-10-31,74151.0,831.51,2017,10,10,228.0
2017-10-31,104874.0,865.28,2017,10,10,228.0
2017-11-01,68635.5,853.48,2017,11,11,152.1
2017-11-01,33369.6,841.69,2017,11,11,152.1
2017-11-02,100808.0,794.43,2017,11,11,152.1
2017-11-02,94329.0,779.87,2017,11,11,152.1
2017-11-03,20207.1,754.87,2017,11,11,152.1
2017-11-03,46324.4,793.47,2017,11,11,152.1
2017-11-04,23649.3,824.17,2017,11,11,152.1
2017-11-04,88197.2,830.17,2017,11,11,152.1
2017-11-06,50909.2,807.68,2017,11,11,152.1
2017-11-06,23829.7,789.42,2017,11,11,152.1
2017-11-07,62817.4,786.02,2017,11,11,152.1
2017-11-07,86890.0,813.42,2017,11,11,152.1
2017-11-08,43105.0,792.43,2017,11,11,152.1
2017-11-08,35561.3,808.9,2017,11,11,152.1
2017-11-09,68863.4,824.56,2017,11,11,152.1
2017-11-09,68317.5,835.13,2017,11,11,152.1
2017-11-10,28969.7,848.13,2017,11,11,152.1
2017-11-10,6655.2,841.09,2017,11,11,152.1
2017-11-11,25353.8,844.32,2017,11,11,152.1
2017-11-11,77267.2,867.1,2017,11,11,152.1
2017-11-13,26617.2,809.8,2017,11,11,152.1
2017-11-13,53047.7,845.84,2017,11,11,152.1
2017-11-14,96520.7,848.36,2017,11,11,152.1
2017-11-14,69382.4,818.15,2017,11,11,152.1
2017-11-15,43698.9,865.42,2017,11,11,152.1
2017-11-15,28167.1,866.58,2017,11,11,152.1
2017-11-16,80914.4,889.56,2017,11,11,152.1
2017-11-16,79859.8,896.02,2017,11,11,152.1
2017-11-17,43424.3,914.87,2017,11,11,152.1
2017-11-17,19621.6,908.48,2017,11,11,152.1
2017-11-18,30848.3,900.5,2017,11,11,152.1
2017-11-18,88811.0,905.69,2017,11,11,152.1
2017-11-20,24235.4,845.78,2017,11,11,152.1
2017-11-20,63451.7,892.24,2017,11,11,152.1
2017-11-21,99334.2,896.32,2017,11,11,152.1
2017-11-21,80611.9,871.47,2017,11,11,152.1
2017-11-22,35108.1,897.92,2017,11,11,152.1
2017-11-22,65911.6,900.08,2017,11,11,152.1
2017-11-23,90400.9,906.15,2017,11,11,152.1
2017-11-23,95286.5,911.1,2017,11,11,152.1
2017-11-24,23949.1,908.67,2017,11,11,152.1
2017-11-24,59839.1,915.39,2017,11,11,152.1
2017-11-25,36729.0,898.26,2017,11,11,152.1
2017-11-25,85733.4,899.66,2017,11,11,152.1
2017-11-27,23032.6,867.54,2017,11,11,152.1
2017-11-28,74683.3,843.9,2017,11,11,152.1
2017-11-28,105524.0,859.05,2017,11,11,152.1
2017-11-29,34042.9,870.72,2017,11,11,152.1
2017-11-29,62485.9,865.76,2017,11,11,152.1
2017-11-30,102267.0,843.54,2017,11,11,152.1
2017-11-30,96910.9,857.52,2017,11,11,152.1
2017-12-01,32906.4,843.45,2017,12,12,61.4
2017-12-01,21654.5,851.42,2017,12,12,61.4
2017-12-02,13673.5,852.38,2017,12,12,61.4
2017-12-02,64269.7,857.14,2017,12,12,61.4
2017-12-04,16512.7,865.58,2017,12,12,61.4
2017-12-04,31405.1,896.46,2017,12,12,61.4
2017-12-05,47778.1,887.59,2017,12,12,61.4
2017-12-05,51511.2,919.0,2017,12,12,61.4
2017-12-06,33603.9,892.3,2017,12,12,61.4
2017-12-06,46502.8,899.1,2017,12,12,61.4
2017-12-07,90283.2,883.17,2017,12,12,61.4
2017-12-07,84079.1,874.16,2017,12,12,61.4
2017-12-08,41506.2,864.51,2017,12,12,61.4
2017-12-08,23183.4,857.11,2017,12,12,61.4
2017-12-09,91221.9,870.12,2017,12,12,61.4
2017-12-09,20528.8,864.91,2017,12,12,61.4
2017-12-11,45516.5,893.07,2017,12,12,61.4
2017-12-11,24398.4,861.14,2017,12,12,61.4
2017-12-12,73185.9,881.92,2017,12,12,61.4
2017-12-12,91110.6,900.54,2017,12,12,61.4
2017-12-13,50164.7,921.96,2017,12,12,61.4
2017-12-13,31123.8,937.85,2017,12,12,61.4
2017-12-14,82392.7,916.12,2017,12,12,61.4
2017-12-15,25771.7,887.8,2017,12,12,61.4
2017-12-15,52490.2,916.07,2017,12,12,61.4
2017-12-15,85842.4,915.11,2017,12,12,61.4
2017-12-16,40114.4,924.28,2017,12,12,61.4
2017-12-16,99535.0,919.53,2017,12,12,61.4
2017-12-18,59848.2,942.22,2017,12,12,61.4
2017-12-18,37116.0,929.02,2017,12,12,61.4
2017-12-19,120162.0,932.17,2017,12,12,61.4
2017-12-19,98542.3,926.42,2017,12,12,61.4
2017-12-20,43921.2,949.3,2017,12,12,61.4
2017-12-20,76559.1,954.77,2017,12,12,61.4
2017-12-21,106384.0,940.61,2017,12,12,61.4
2017-12-21,100034.0,927.45,2017,12,12,61.4
2017-12-22,67909.6,944.97,2017,12,12,61.4
2017-12-22,21589.8,912.37,2017,12,12,61.4
2017-12-23,32836.3,934.12,2017,12,12,61.4
2017-12-23,109352.0,942.42,2017,12,12,61.4
2017-12-26,87474.7,923.47,2017,12,12,61.4
2017-12-26,109943.0,945.68,2017,12,12,61.4
2017-12-28,78229.8,914.84,2017,12,12,61.4
2017-12-28,80423.8,938.02,2017,12,12,61.4
2017-12-29,18918.1,945.94,2017,12,12,61.4
2017-12-29,46049.5,940.38,2017,12,12,61.4
2017-12-30,26801.8,965.11,2017,12,12,61.4
2017-12-30,74990.6,956.24,2017,12,12,61.4
2018-01-01,40544.2,965.49,2018,1,1,2.1
2018-01-01,57199.6,972.84,2018,1,1,2.1
2018-01-02,102240.0,966.7,2018,1,1,2.1
2018-01-02,83278.0,940.2,2018,1,1,2.1
2018-01-03,41837.3,959.72,2018,1,1,2.1
2018-01-03,73180.9,989.75,2018,1,1,2.1
2018-01-04,93199.6,960.29,2018,1,1,2.1
2018-01-04,89281.1,944.37,2018,1,1,2.1
2018-01-05,46885.9,963.48,2018,1,1,2.1
2018-01-05,18393.3,955.99,2018,1,1,2.1
2018-01-06,30644.3,954.46,2018,1,1,2.1
2018-01-06,97575.6,979.8,2018,1,1,2.1
2018-01-08,42294.0,939.08,2018,1,1,2.1
2018-01-08,73172.5,968.65,2018,1,1,2.1
2018-01-09,112461.0,960.62,2018,1,1,2.1
2018-01-09,79462.6,957.31,2018,1,1,2.1
2018-01-10,40756.7,960.73,2018,1,1,2.1
2018-01-10,81348.7,973.31,2018,1,1,2.1
2018-01-11,97382.3,944.08,2018,1,1,2.1
2018-01-11,88373.5,921.24,2018,1,1,2.1
2018-01-12,39224.0,945.63,2018,1,1,2.1
2018-01-12,20680.3,954.3,2018,1,1,2.1
2018-01-13,95608.5,966.48,2018,1,1,2.1
2018-01-13,22474.6,958.39,2018,1,1,2.1
2018-01-15,16768.0,929.54,2018,1,1,2.1
2018-01-16,54851.7,959.04,2018,1,1,2.1
2018-01-16,45941.0,936.91,2018,1,1,2.1
2018-01-17,28978.4,969.87,2018,1,1,2.1
2018-01-17,52529.5,950.13,2018,1,1,2.1
2018-01-18,65547.8,953.96,2018,1,1,2.1
2018-01-18,53734.5,930.6,2018,1,1,2.1
2018-01-19,27502.5,958.41,2018,1,1,2.1
2018-01-19,18954.6,939.76,2018,1,1,2.1
2018-01-20,23100.1,938.93,2018,1,1,2.1
2018-01-20,89464.0,967.79,2018,1,1,2.1
2018-01-22,49138.2,952.43,2018,1,1,2.1
2018-01-22,32044.8,941.41,2018,1,1,2.1
2018-01-23,80845.3,976.59,2018,1,1,2.1
2018-01-24,62743.5,979.58,2018,1,1,2.1
2018-01-24,35133.3,971.14,2018,1,1,2.1
2018-01-24,57514.3,953.75,2018,1,1,2.1
2018-01-25,59091.4,958.48,2018,1,1,2.1
2018-01-25,65705.9,968.41,2018,1,1,2.1
2018-01-27,33087.8,979.04,2018,1,1,2.1
2018-01-27,93136.2,985.11,2018,1,1,2.1
2018-01-29,35137.5,969.95,2018,1,1,2.1
2018-01-29,52757.4,1009.27,2018,1,1,2.1
2018-01-30,75585.2,1011.46,2018,1,1,2.1
2018-01-30,90463.2,1031.36,2018,1,1,2.1
2018-01-31,68191.0,1061.11,2018,1,1,2.1
2018-01-31,36163.5,1064.44,2018,1,1,2.1
2018-02-01,70946.2,1016.38,2018,2,2,15.0
2018-02-01,88198.3,1014.1,2018,2,2,15.0
2018-02-02,45752.9,1018.35,2018,2,2,15.0
2018-02-02,20187.6,1001.66,2018,2,2,15.0
2018-02-03,88823.3,1010.42,2018,2,2,15.0
2018-02-03,22762.8,986.13,2018,2,2,15.0
2018-02-05,19063.8,968.22,2018,2,2,15.0
2018-02-05,46792.6,970.11,2018,2,2,15.0
2018-02-06,89558.3,1010.16,2018,2,2,15.0
2018-02-06,55155.7,996.31,2018,2,2,15.0
2018-02-07,28742.0,990.93,2018,2,2,15.0
2018-02-07,56382.4,999.19,2018,2,2,15.0
2018-02-08,64896.5,974.26,2018,2,2,15.0
2018-02-08,65764.1,1020.49,2018,2,2,15.0
2018-02-09,16817.5,1005.73,2018,2,2,15.0
2018-02-09,30018.0,979.21,2018,2,2,15.0
2018-02-10,88546.9,990.28,2018,2,2,15.0
2018-02-10,23740.0,974.94,2018,2,2,15.0
2018-02-12,20182.0,971.84,2018,2,2,15.0
2018-02-12,43641.5,971.12,2018,2,2,15.0
2018-02-13,57462.8,970.7,2018,2,2,15.0
2018-02-13,85271.7,1008.56,2018,2,2,15.0
2018-02-14,31551.0,968.25,2018,2,2,15.0
2018-02-14,50693.6,975.76,2018,2,2,15.0
2018-02-15,61916.6,965.08,2018,2,2,15.0
2018-02-15,73713.0,999.61,2018,2,2,15.0
2018-02-16,9440.1,970.4,2018,2,2,15.0
2018-02-16,23832.4,981.27,2018,2,2,15.0
2018-02-17,80570.0,991.77,2018,2,2,15.0
2018-02-17,16247.7,976.69,2018,2,2,15.0
2018-02-19,38943.0,1000.57,2018,2,2,15.0
2018-02-19,20006.8,970.34,2018,2,2,15.0
2018-02-20,93738.6,995.35,2018,2,2,15.0
2018-02-20,63104.8,988.83,2018,2,2,15.0
2018-02-21,53796.5,994.6,2018,2,2,15.0
2018-02-21,40806.2,979.26,2018,2,2,15.0
2018-02-22,62383.4,948.95,2018,2,2,15.0
2018-02-22,85169.4,990.81,2018,2,2,15.0
2018-02-23,13964.5,973.76,2018,2,2,15.0
2018-02-23,33094.1,978.71,2018,2,2,15.0
2018-02-24,23118.5,959.35,2018,2,2,15.0
2018-02-24,100802.0,980.11,2018,2,2,15.0
2018-02-26,47180.4,969.07,2018,2,2,15.0
2018-02-26,20995.8,931.23,2018,2,2,15.0
2018-02-27,94430.4,968.46,2018,2,2,15.0
2018-02-27,56141.2,937.02,2018,2,2,15.0
2018-02-28,27622.6,938.29,2018,2,2,15.0
2018-02-28,52192.2,948.76,2018,2,2,15.0
2018-03-01,62290.8,932.22,2018,3,3,47.6
2018-03-01,76882.9,951.4,2018,3,3,47.6
2018-03-02,16320.5,942.68,2018,3,3,47.6
2018-03-03,77397.7,963.95,2018,3,3,47.6
2018-03-03,15166.9,935.93,2018,3,3,47.6
2018-03-05,11022.5,935.92,2018,3,3,47.6
2018-03-05,29439.9,981.99,2018,3,3,47.6
2018-03-06,51274.7,980.76,2018,3,3,47.6
2018-03-06,65992.2,996.39,2018,3,3,47.6
2018-03-07,24713.6,992.34,2018,3,3,47.6
2018-03-07,31082.4,1009.2,2018,3,3,47.6
2018-03-08,71843.4,979.31,2018,3,3,47.6
2018-03-08,52136.2,956.98,2018,3,3,47.6
2018-03-09,36182.2,976.16,2018,3,3,47.6
2018-03-10,25928.0,932.9,2018,3,3,47.6
2018-03-10,83273.0,963.64,2018,3,3,47.6
2018-03-12,43162.9,933.79,2018,3,3,47.6
2018-03-12,18769.5,929.41,2018,3,3,47.6
2018-03-13,66204.8,950.21,2018,3,3,47.6
2018-03-13,90221.9,955.46,2018,3,3,47.6
2018-03-14,39262.3,949.77,2018,3,3,47.6
2018-03-14,27099.3,975.53,2018,3,3,47.6
2018-03-15,71683.6,963.79,2018,3,3,47.6
2018-03-15,49418.0,940.95,2018,3,3,47.6
2018-03-16,24136.9,963.68,2018,3,3,47.6
2018-03-17,76965.1,934.84,2018,3,3,47.6
2018-03-17,13175.4,923.14,2018,3,3,47.6
2018-03-19,14968.1,908.49,2018,3,3,47.6
2018-03-19,31715.7,963.31,2018,3,3,47.6
2018-03-20,50827.7,957.74,2018,3,3,47.6
2018-03-20,66578.9,968.76,2018,3,3,47.6
2018-03-21,23906.8,946.73,2018,3,3,47.6
2018-03-21,30373.3,955.45,2018,3,3,47.6
2018-03-22,73136.1,970.34,2018,3,3,47.6
2018-03-22,48434.2,938.4,2018,3,3,47.6
2018-03-23,27898.0,919.42,2018,3,3,47.6
2018-03-24,12246.3,906.99,2018,3,3,47.6
2018-03-24,76366.8,916.95,2018,3,3,47.6
2018-03-26,31927.3,915.21,2018,3,3,47.6
2018-03-26,16511.9,882.98,2018,3,3,47.6
2018-03-27,58299.6,916.23,2018,3,3,47.6
2018-03-27,69101.8,940.68,2018,3,3,47.6
2018-03-29,49938.3,959.94,2018,3,3,47.6
2018-03-29,41323.3,918.23,2018,3,3,47.6
2018-04-02,13290.9,923.98,2018,4,4,117.6
2018-04-02,22447.2,994.97,2018,4,4,117.6
2018-04-03,48333.2,979.89,2018,4,4,117.6
2018-04-03,29377.5,944.38,2018,4,4,117.6
2018-04-04,23120.2,984.11,2018,4,4,117.6
2018-04-04,47057.9,985.06,2018,4,4,117.6
2018-04-05,59115.8,951.65,2018,4,4,117.6
2018-04-05,65616.5,986.65,2018,4,4,117.6
2018-04-06,38784.5,944.9,2018,4,4,117.6
2018-04-07,77125.0,954.03,2018,4,4,117.6
2018-04-07,17215.8,933.28,2018,4,4,117.6
2018-04-09,63982.3,942.93,2018,4,4,117.6
2018-04-09,19655.7,919.07,2018,4,4,117.6
2018-04-10,67039.6,922.23,2018,4,4,117.6
2018-04-10,81322.8,962.07,2018,4,4,117.6
2018-04-11,32532.0,931.24,2018,4,4,117.6
2018-04-11,58869.9,955.09,2018,4,4,117.6
2018-04-12,64011.2,920.1,2018,4,4,117.6
2018-04-12,81666.4,942.13,2018,4,4,117.6
2018-04-16,21128.4,890.91,2018,4,4,117.6
2018-04-16,65815.9,921.48,2018,4,4,117.6
2018-04-17,89988.6,922.72,2018,4,4,117.6
2018-04-17,54256.9,870.94,2018,4,4,117.6
2018-04-18,49518.2,903.73,2018,4,4,117.6
2018-04-18,31426.3,875.95,2018,4,4,117.6
2018-04-19,61847.7,863.45,2018,4,4,117.6
2018-04-19,82539.0,889.45,2018,4,4,117.6
2018-04-20,18614.9,945.59,2018,4,4,117.6
2018-04-21,78076.3,880.82,2018,4,4,117.6
2018-04-21,18684.1,882.51,2018,4,4,117.6
2018-04-23,50600.2,877.85,2018,4,4,117.6
2018-04-23,14662.5,857.28,2018,4,4,117.6
2018-04-24,50509.7,897.15,2018,4,4,117.6
2018-04-24,82071.3,925.3,2018,4,4,117.6
2018-04-25,41353.8,919.19,2018,4,4,117.6
2018-04-25,28342.0,882.05,2018,4,4,117.6
2018-04-26,69042.9,900.48,2018,4,4,117.6
2018-04-26,56963.9,870.31,2018,4,4,117.6
2018-04-27,27308.3,907.1,2018,4,4,117.6
2018-04-28,22928.7,822.95,2018,4,4,117.6
2018-04-28,75885.9,841.94,2018,4,4,117.6
2018-04-30,13346.7,767.99,2018,4,4,117.6
2018-04-30,65060.5,850.28,2018,4,4,117.6
2018-05-01,79969.2,850.55,2018,5,5,356.6
2018-05-01,45103.0,807.79,2018,5,5,356.6
2018-05-02,20960.4,753.54,2018,5,5,356.6
2018-05-02,31412.0,804.65,2018,5,5,356.6
2018-05-03,45108.4,774.03,2018,5,5,356.6
2018-05-03,61162.7,821.93,2018,5,5,356.6
2018-05-04,12902.5,805.2,2018,5,5,356.6
2018-05-05,11660.7,800.83,2018,5,5,356.6
2018-05-05,50684.5,829.24,2018,5,5,356.6
2018-05-07,8952.2,775.94,2018,5,5,356.6
2018-05-07,36667.8,846.08,2018,5,5,356.6
2018-05-08,74896.9,879.72,2018,5,5,356.6
2018-05-08,39960.2,833.36,2018,5,5,356.6
2018-05-09,32876.6,864.8,2018,5,5,356.6
2018-05-09,34410.3,861.29,2018,5,5,356.6
2018-05-10,40820.2,800.64,2018,5,5,356.6
2018-05-10,62475.6,822.89,2018,5,5,356.6
2018-05-11,26069.9,816.33,2018,5,5,356.6
2018-05-12,24544.2,812.63,2018,5,5,356.6
2018-05-12,57577.7,844.16,2018,5,5,356.6
2018-05-14,46401.9,853.78,2018,5,5,356.6
2018-05-14,15982.7,762.73,2018,5,5,356.6
2018-05-15,43375.7,770.19,2018,5,5,356.6
2018-05-15,82911.7,823.64,2018,5,5,356.6
2018-05-16,42349.5,840.96,2018,5,5,356.6
2018-05-16,27226.6,802.56,2018,5,5,356.6
2018-05-17,55612.2,800.78,2018,5,5,356.6
2018-05-17,37284.0,829.39,2018,5,5,356.6
2018-05-18,24582.0,817.27,2018,5,5,356.6
2018-05-19,21444.4,743.69,2018,5,5,356.6
2018-05-19,55763.2,766.96,2018,5,5,356.6
2018-05-21,13500.6,764.08,2018,5,5,356.6
2018-05-22,80924.7,856.63,2018,5,5,356.6
2018-05-23,56549.7,851.58,2018,5,5,356.6
2018-05-24,62183.0,830.51,2018,5,5,356.6
2018-05-25,70226.4,905.87,2018,5,5,356.6
2018-05-26,92894.9,839.82,2018,5,5,356.6
2018-05-28,60747.1,831.4,2018,5,5,356.6
2018-05-29,88711.3,828.79,2018,5,5,356.6
2018-05-31,37603.8,798.32,2018,5,5,356.6
2018-06-01,53573.1,828.24,2018,6,6,750.1
2018-06-02,81887.6,832.17,2018,6,6,750.1
2018-06-04,24441.8,785.05,2018,6,6,750.1
2018-06-05,117463.0,864.95,2018,6,6,750.1
2018-06-06,74690.7,867.26,2018,6,6,750.1
2018-06-07,94582.7,847.54,2018,6,6,750.1
2018-06-08,84145.6,904.87,2018,6,6,750.1
2018-06-09,100944.0,855.97,2018,6,6,750.1
2018-06-11,60727.6,887.66,2018,6,6,750.1
2018-06-12,76335.8,925.4,2018,6,6,750.1
2018-06-13,45242.8,956.64,2018,6,6,750.1
2018-06-14,37157.0,917.38,2018,6,6,750.1
2018-06-15,43488.6,949.92,2018,6,6,750.1
2018-06-18,12079.1,972.26,2018,6,6,750.1
2018-06-19,91215.2,1001.42,2018,6,6,750.1
2018-06-20,47837.5,978.93,2018,6,6,750.1
2018-06-21,103177.0,963.96,2018,6,6,750.1
2018-06-23,106175.0,904.52,2018,6,6,750.1
2018-06-25,61920.6,912.31,2018,6,6,750.1
2018-06-26,95660.6,975.77,2018,6,6,750.1
2018-06-27,93338.9,942.77,2018,6,6,750.1
2018-06-28,35344.8,942.02,2018,6,6,750.1
2018-06-29,51098.5,951.3,2018,6,6,750.1
2018-06-30,80121.3,1002.08,2018,6,6,750.1
2018-07-02,91607.6,982.24,2018,7,7,858.0
2018-07-03,43154.3,951.24,2018,7,7,858.0
2018-07-04,75703.3,989.97,2018,7,7,858.0
2018-07-05,21524.8,982.51,2018,7,7,858.0
2018-07-06,79839.6,1010.36,2018,7,7,858.0
2018-07-09,81284.8,976.23,2018,7,7,858.0
2018-07-10,59141.8,935.26,2018,7,7,858.0
2018-07-11,114441.0,928.67,2018,7,7,858.0
2018-07-12,42209.1,966.38,2018,7,7,858.0
2018-07-13,63321.8,1021.78,2018,7,7,858.0
2018-07-14,53699.8,992.06,2018,7,7,858.0
2018-07-16,91968.8,996.18,2018,7,7,858.0
2018-07-17,54641.4,974.56,2018,7,7,858.0
2018-07-18,73345.9,1033.65,2018,7,7,858.0
2018-07-19,27451.9,1043.98,2018,7,7,858.0
2018-07-20,93423.0,1063.03,2018,7,7,858.0
2018-07-21,57142.4,1054.69,2018,7,7,858.0
2018-07-23,88247.4,1084.6,2018,7,7,858.0
2018-07-24,60693.2,1090.03,2018,7,7,858.0
2018-07-25,113131.0,1052.86,2018,7,7,858.0
2018-07-26,54980.0,1050.29,2018,7,7,858.0
2018-07-27,84361.1,1137.3,2018,7,7,858.0
2018-07-28,50529.6,1070.68,2018,7,7,858.0
2018-07-30,113910.0,1039.21,2018,7,7,858.0
2018-07-31,57355.6,1000.37,2018,7,7,858.0
2018-08-01,107478.0,985.52,2018,8,8,822.5
2018-08-02,36434.2,963.84,2018,8,8,822.5
2018-08-03,90200.1,962.79,2018,8,8,822.5
2018-08-06,79654.1,980.73,2018,8,8,822.5
2018-08-07,89277.2,949.04,2018,8,8,822.5
2018-08-09,54142.0,982.09,2018,8,8,822.5
2018-08-10,59257.9,1020.54,2018,8,8,822.5
2018-08-11,56178.0,1025.46,2018,8,8,822.5
2018-08-13,51025.8,1074.69,2018,8,8,822.5
2018-08-14,110387.0,1106.87,2018,8,8,822.5
2018-08-16,63960.4,1212.83,2018,8,8,822.5
2018-08-17,102215.0,1244.25,2018,8,8,822.5
2018-08-18,39159.0,1266.55,2018,8,8,822.5
2018-08-20,137702.0,1220.02,2018,8,8,822.5
2018-08-23,140652.0,1168.4,2018,8,8,822.5
2018-08-24,111320.0,1151.82,2018,8,8,822.5
2018-08-27,126310.0,1197.81,2018,8,8,822.5
2018-08-28,82189.5,1267.59,2018,8,8,822.5
2018-08-29,118716.0,1307.42,2018,8,8,822.5
2018-08-30,100385.0,1222.99,2018,8,8,822.5
2018-08-31,102296.0,1202.26,2018,8,8,822.5
2018-09-01,135746.0,1252.9,2018,9,9,822.5
2018-09-03,71928.2,1240.48,2018,9,9,822.5
2018-09-04,153896.0,1249.46,2018,9,9,822.5
2018-09-05,46083.2,1239.17,2018,9,9,822.5
2018-09-06,156189.0,1255.7,2018,9,9,822.5
2018-09-08,150328.0,1323.66,2018,9,9,822.5
2018-09-10,77950.5,1314.98,2018,9,9,822.5
2018-09-11,172099.0,1312.17,2018,9,9,822.5
2018-09-12,114360.0,1308.08,2018,9,9,822.5
2018-09-13,132302.0,1308.71,2018,9,9,822.5
2018-09-14,80390.9,1283.29,2018,9,9,822.5
2018-09-15,81043.1,1256.8,2018,9,9,822.5
2018-09-17,195767.0,1259.45,2018,9,9,822.5
2018-09-18,75450.9,1230.23,2018,9,9,822.5
2018-09-19,183967.0,1256.37,2018,9,9,822.5
2018-09-20,47735.3,1247.87,2018,9,9,822.5
2018-09-21,183694.0,1259.58,2018,9,9,822.5
2018-09-24,154208.0,1268.18,2018,9,9,822.5
2018-09-25,57133.0,1261.13,2018,9,9,822.5
2018-09-26,180150.0,1252.65,2018,9,9,822.5
2018-09-27,94490.3,1253.7,2018,9,9,822.5
2018-09-28,87627.2,1247.36,2018,9,9,822.5
2018-09-29,66142.8,1230.12,2018,9,9,822.5
2018-10-01,98963.6,1187.17,2018,10,10,305.4
2018-10-03,202055.0,1173.73,2018,10,10,305.4
2018-10-04,67416.2,1145.77,2018,10,10,305.4
2018-10-05,186244.0,1185.29,2018,10,10,305.4
2018-10-06,49136.7,1157.27,2018,10,10,305.4
2018-10-08,159070.0,1177.08,2018,10,10,305.4
2018-10-10,119291.0,1175.38,2018,10,10,305.4
2018-10-11,58032.8,1168.07,2018,10,10,305.4
2018-10-12,174587.0,1174.42,2018,10,10,305.4
2018-10-13,58025.4,1177.3,2018,10,10,305.4
2018-10-15,50127.7,1226.1,2018,10,10,305.4
2018-10-16,59010.2,1217.28,2018,10,10,305.4
2018-10-17,69272.2,1196.02,2018,10,10,305.4
2018-10-18,148154.0,1249.56,2018,10,10,305.4
2018-10-20,50990.0,1224.51,2018,10,10,305.4
2018-10-22,184802.0,1238.64,2018,10,10,305.4
